"consumption_id","building_id","price_id","consumption_date","amount"
2042,5,2,"2017-02-01","48751.00"
2043,5,9,"2017-02-01","5486.00"
2044,4,8,"2017-02-01","335188.00"
2045,4,2,"2017-02-01","41299.00"
2046,4,9,"2017-02-01","5222.00"
2047,10,8,"2017-03-01","452145.00"
2048,10,2,"2017-03-01","42808.00"
2049,10,9,"2017-03-01","3214.00"
2050,11,8,"2017-03-01","291541.00"
2051,11,2,"2017-03-01","33016.00"
2052,11,9,"2017-03-01","4121.00"
2053,8,8,"2017-03-01","302640.00"
2054,8,2,"2017-03-01","25906.00"
2055,8,9,"2017-03-01","4903.00"
2056,2,8,"2017-03-01","278921.00"
2057,2,2,"2017-03-01","50251.00"
2058,2,9,"2017-03-01","5203.00"
2059,1,8,"2017-03-01","299227.00"
2060,1,2,"2017-03-01","29326.00"
2061,1,9,"2017-03-01","3741.00"
2062,6,8,"2017-03-01","258578.00"
2063,6,2,"2017-03-01","44384.00"
2064,6,9,"2017-03-01","4314.00"
2065,7,8,"2017-03-01","338161.00"
2066,7,2,"2017-03-01","48107.00"
2067,7,9,"2017-03-01","3558.00"
2068,9,8,"2017-03-01","251457.00"
2069,9,2,"2017-03-01","44420.00"
2070,9,9,"2017-03-01","3923.00"
2071,3,8,"2017-03-01","501733.00"
2072,3,2,"2017-03-01","29602.00"
2073,3,9,"2017-03-01","3271.00"
2074,5,8,"2017-03-01","247573.00"
2075,5,2,"2017-03-01","47470.00"
2076,5,9,"2017-03-01","3368.00"
2077,4,8,"2017-03-01","280484.00"
2078,4,2,"2017-03-01","51962.00"
2079,4,9,"2017-03-01","3163.00"
2080,10,8,"2017-04-01","445895.00"
2081,10,2,"2017-04-01","26134.00"
2082,10,9,"2017-04-01","4828.00"
2083,11,8,"2017-04-01","443616.00"
2084,11,2,"2017-04-01","37039.00"
2085,11,9,"2017-04-01","3241.00"
2086,8,8,"2017-04-01","372563.00"
2087,8,2,"2017-04-01","39344.00"
2088,8,9,"2017-04-01","4306.00"
2089,2,8,"2017-04-01","483156.00"
2090,2,2,"2017-04-01","41699.00"
2091,2,9,"2017-04-01","4891.00"
2092,1,8,"2017-04-01","480885.00"
2093,1,2,"2017-04-01","31622.00"
2094,1,9,"2017-04-01","3592.00"
2095,6,8,"2017-04-01","492266.00"
2096,6,2,"2017-04-01","28065.00"
2097,6,9,"2017-04-01","5576.00"
2098,7,8,"2017-04-01","305817.00"
2099,7,2,"2017-04-01","25474.00"
2100,7,9,"2017-04-01","3622.00"
2101,9,8,"2017-04-01","238050.00"
2102,9,2,"2017-04-01","52836.00"
2103,9,9,"2017-04-01","3437.00"
2104,3,8,"2017-04-01","479701.00"
2105,3,2,"2017-04-01","42615.00"
2106,3,9,"2017-04-01","4675.00"
2107,5,8,"2017-04-01","436555.00"
2108,5,2,"2017-04-01","47985.00"
2109,5,9,"2017-04-01","3003.00"
2110,4,8,"2017-04-01","327550.00"
2111,4,2,"2017-04-01","45645.00"
2112,4,9,"2017-04-01","4202.00"
2113,10,8,"2017-05-01","400459.00"
2114,10,2,"2017-05-01","42927.00"
2115,10,9,"2017-05-01","4602.00"
2116,11,8,"2017-05-01","417942.00"
2117,11,2,"2017-05-01","38484.00"
2118,11,9,"2017-05-01","5121.00"
2119,8,8,"2017-05-01","433014.00"
2120,8,2,"2017-05-01","41338.00"
2121,8,9,"2017-05-01","5807.00"
2122,2,8,"2017-05-01","428365.00"
2123,2,2,"2017-05-01","24455.00"
2124,2,9,"2017-05-01","3593.00"
2125,1,8,"2017-05-01","239647.00"
2126,1,2,"2017-05-01","46809.00"
2127,1,9,"2017-05-01","5356.00"
2128,6,8,"2017-05-01","386528.00"
2129,6,2,"2017-05-01","37586.00"
2130,6,9,"2017-05-01","3003.00"
2131,7,8,"2017-05-01","232887.00"
2132,7,2,"2017-05-01","38616.00"
2133,7,9,"2017-05-01","5061.00"
2134,9,8,"2017-05-01","279506.00"
2135,9,2,"2017-05-01","44179.00"
2136,9,9,"2017-05-01","5627.00"
2137,3,8,"2017-05-01","447839.00"
2138,3,2,"2017-05-01","35980.00"
2139,3,9,"2017-05-01","4838.00"
2140,5,8,"2017-05-01","475120.00"
2141,5,2,"2017-05-01","41177.00"
2142,5,9,"2017-05-01","4054.00"
2143,4,8,"2017-05-01","232731.00"
2144,4,2,"2017-05-01","29558.00"
2145,4,9,"2017-05-01","3731.00"
2146,10,8,"2017-06-01","256415.00"
2147,10,2,"2017-06-01","26536.00"
2148,10,9,"2017-06-01","5405.00"
2149,11,8,"2017-06-01","306248.00"
2150,11,2,"2017-06-01","48186.00"
2151,11,9,"2017-06-01","4858.00"
2152,8,8,"2017-06-01","288169.00"
2153,8,2,"2017-06-01","43250.00"
2154,8,9,"2017-06-01","5487.00"
2155,2,8,"2017-06-01","373418.00"
2156,2,2,"2017-06-01","43392.00"
2157,2,9,"2017-06-01","4364.00"
2158,1,8,"2017-06-01","248569.00"
2159,1,2,"2017-06-01","39142.00"
2160,1,9,"2017-06-01","5611.00"
2161,6,8,"2017-06-01","377542.00"
2162,6,2,"2017-06-01","39261.00"
2163,6,9,"2017-06-01","5087.00"
2164,7,8,"2017-06-01","293433.00"
2165,7,2,"2017-06-01","36082.00"
2166,7,9,"2017-06-01","5732.00"
2167,9,8,"2017-06-01","235658.00"
2168,9,2,"2017-06-01","47847.00"
2169,9,9,"2017-06-01","4691.00"
2170,3,8,"2017-06-01","405014.00"
2171,3,2,"2017-06-01","53347.00"
2172,3,9,"2017-06-01","5868.00"
2173,5,8,"2017-06-01","263134.00"
2174,5,2,"2017-06-01","27128.00"
2175,5,9,"2017-06-01","3534.00"
2176,4,8,"2017-06-01","448821.00"
2177,4,2,"2017-06-01","37972.00"
2178,4,9,"2017-06-01","5498.00"
2179,10,8,"2017-07-01","378241.00"
2180,10,2,"2017-07-01","25116.00"
2181,10,9,"2017-07-01","4404.00"
2182,11,8,"2017-07-01","327286.00"
2183,11,2,"2017-07-01","26522.00"
2184,11,9,"2017-07-01","4859.00"
2185,8,8,"2017-07-01","416264.00"
2186,8,2,"2017-07-01","25068.00"
2187,8,9,"2017-07-01","5473.00"
2188,2,8,"2017-07-01","223103.00"
2189,2,2,"2017-07-01","35724.00"
2190,2,9,"2017-07-01","6009.00"
2191,1,8,"2017-07-01","244114.00"
2192,1,2,"2017-07-01","40158.00"
2193,1,9,"2017-07-01","4781.00"
2194,6,8,"2017-07-01","314616.00"
2195,6,2,"2017-07-01","24991.00"
2196,6,9,"2017-07-01","5322.00"
2197,7,8,"2017-07-01","498064.00"
2198,7,2,"2017-07-01","39088.00"
2199,7,9,"2017-07-01","4529.00"
2200,9,8,"2017-07-01","459377.00"
2201,9,2,"2017-07-01","28915.00"
2202,9,9,"2017-07-01","4855.00"
2203,3,8,"2017-07-01","405549.00"
2204,3,2,"2017-07-01","46296.00"
2205,3,9,"2017-07-01","3997.00"
2206,5,8,"2017-07-01","404183.00"
2207,5,2,"2017-07-01","33902.00"
2208,5,9,"2017-07-01","3600.00"
2209,4,8,"2017-07-01","386113.00"
2210,4,2,"2017-07-01","48935.00"
2211,4,9,"2017-07-01","3282.00"
2212,10,8,"2017-08-01","397450.00"
2213,10,2,"2017-08-01","31581.00"
2214,10,9,"2017-08-01","3636.00"
2215,11,8,"2017-08-01","304031.00"
2216,11,2,"2017-08-01","39229.00"
2217,11,9,"2017-08-01","3103.00"
2218,8,8,"2017-08-01","434191.00"
2219,8,2,"2017-08-01","40757.00"
2220,8,9,"2017-08-01","4832.00"
2221,2,8,"2017-08-01","215402.00"
2222,2,2,"2017-08-01","28075.00"
2223,2,9,"2017-08-01","4456.00"
2224,1,8,"2017-08-01","305006.00"
2225,1,2,"2017-08-01","49354.00"
2226,1,9,"2017-08-01","4612.00"
2227,6,8,"2017-08-01","485495.00"
2228,6,2,"2017-08-01","36467.00"
2229,6,9,"2017-08-01","3186.00"
2230,7,8,"2017-08-01","399785.00"
2231,7,2,"2017-08-01","29888.00"
2232,7,9,"2017-08-01","3447.00"
2233,9,8,"2017-08-01","263031.00"
2234,9,2,"2017-08-01","53798.00"
2235,9,9,"2017-08-01","4504.00"
2236,3,8,"2017-08-01","399613.00"
2237,3,2,"2017-08-01","47786.00"
2238,3,9,"2017-08-01","5419.00"
2239,5,8,"2017-08-01","222840.00"
2240,5,2,"2017-08-01","52952.00"
2241,5,9,"2017-08-01","3647.00"
2242,4,8,"2017-08-01","421375.00"
2243,4,2,"2017-08-01","34192.00"
2244,4,9,"2017-08-01","3944.00"
2245,10,8,"2017-09-01","382610.00"
2246,10,2,"2017-09-01","45488.00"
2247,10,9,"2017-09-01","5258.00"
2248,11,8,"2017-09-01","327447.00"
2249,11,2,"2017-09-01","53676.00"
2250,11,9,"2017-09-01","5504.00"
2251,8,8,"2017-09-01","231127.00"
2252,8,2,"2017-09-01","29900.00"
2253,8,9,"2017-09-01","4384.00"
2254,2,8,"2017-09-01","416047.00"
2255,2,2,"2017-09-01","53016.00"
2256,2,9,"2017-09-01","4334.00"
2257,1,8,"2017-09-01","428191.00"
2258,1,2,"2017-09-01","47199.00"
2259,1,9,"2017-09-01","6054.00"
2260,6,8,"2017-09-01","242689.00"
2261,6,2,"2017-09-01","42843.00"
2262,6,9,"2017-09-01","3138.00"
2263,7,8,"2017-09-01","361825.00"
2264,7,2,"2017-09-01","50274.00"
2265,7,9,"2017-09-01","3488.00"
2266,9,8,"2017-09-01","503577.00"
2267,9,2,"2017-09-01","50791.00"
2268,9,9,"2017-09-01","5944.00"
2269,3,8,"2017-09-01","256625.00"
2270,3,2,"2017-09-01","53255.00"
2271,3,9,"2017-09-01","5351.00"
2272,5,8,"2017-09-01","421940.00"
2273,5,2,"2017-09-01","53855.00"
2274,5,9,"2017-09-01","4575.00"
2275,4,8,"2017-09-01","400656.00"
2276,4,2,"2017-09-01","28360.00"
2277,4,9,"2017-09-01","4460.00"
2278,10,8,"2017-10-01","265102.00"
2279,10,2,"2017-10-01","30711.00"
2280,10,9,"2017-10-01","5460.00"
2281,11,8,"2017-10-01","493238.00"
2282,11,2,"2017-10-01","50511.00"
2283,11,9,"2017-10-01","4098.00"
2284,8,8,"2017-10-01","500052.00"
2285,8,2,"2017-10-01","27283.00"
2286,8,9,"2017-10-01","5135.00"
2287,2,8,"2017-10-01","497034.00"
2288,2,2,"2017-10-01","49526.00"
2289,2,9,"2017-10-01","5633.00"
2290,1,8,"2017-10-01","448594.00"
2291,1,2,"2017-10-01","32220.00"
2292,1,9,"2017-10-01","3202.00"
2293,6,8,"2017-10-01","439347.00"
2294,6,2,"2017-10-01","40119.00"
2295,6,9,"2017-10-01","5624.00"
2296,7,8,"2017-10-01","444025.00"
2297,7,2,"2017-10-01","32346.00"
2298,7,9,"2017-10-01","6053.00"
2299,9,8,"2017-10-01","226282.00"
2300,9,2,"2017-10-01","54628.00"
2301,9,9,"2017-10-01","4216.00"
2302,3,8,"2017-10-01","252302.00"
2303,3,2,"2017-10-01","53463.00"
2304,3,9,"2017-10-01","3767.00"
2305,5,8,"2017-10-01","230359.00"
2306,5,2,"2017-10-01","30591.00"
2307,5,9,"2017-10-01","5541.00"
2308,4,8,"2017-10-01","223858.00"
2309,4,2,"2017-10-01","39172.00"
2310,4,9,"2017-10-01","4542.00"
2311,10,8,"2017-11-01","451139.00"
2312,10,2,"2017-11-01","32487.00"
2313,10,9,"2017-11-01","4232.00"
2314,11,8,"2017-11-01","463735.00"
2315,11,2,"2017-11-01","50832.00"
2316,11,9,"2017-11-01","4849.00"
2317,8,8,"2017-11-01","287182.00"
2318,8,2,"2017-11-01","52451.00"
2319,8,9,"2017-11-01","4452.00"
2320,2,8,"2017-11-01","477842.00"
2321,2,2,"2017-11-01","37016.00"
2322,2,9,"2017-11-01","3830.00"
2323,1,8,"2017-11-01","479899.00"
2324,1,2,"2017-11-01","44109.00"
2325,1,9,"2017-11-01","6124.00"
2326,6,8,"2017-11-01","297837.00"
2327,6,2,"2017-11-01","51408.00"
2328,6,9,"2017-11-01","6123.00"
2329,7,8,"2017-11-01","206565.00"
2330,7,2,"2017-11-01","31765.00"
2331,7,9,"2017-11-01","5479.00"
2332,9,8,"2017-11-01","315269.00"
2333,9,2,"2017-11-01","35281.00"
2334,9,9,"2017-11-01","3585.00"
2335,3,8,"2017-11-01","422862.00"
2336,3,2,"2017-11-01","53349.00"
2337,3,9,"2017-11-01","5399.00"
2338,5,8,"2017-11-01","402553.00"
2339,5,2,"2017-11-01","35793.00"
2340,5,9,"2017-11-01","3296.00"
2341,4,8,"2017-11-01","488702.00"
2342,4,2,"2017-11-01","34123.00"
2343,4,9,"2017-11-01","5055.00"
2344,10,8,"2017-12-01","408382.00"
2345,10,2,"2017-12-01","48235.00"
2346,10,9,"2017-12-01","4382.00"
2347,11,8,"2017-12-01","467255.00"
2348,11,2,"2017-12-01","29308.00"
2349,11,9,"2017-12-01","4630.00"
2350,8,8,"2017-12-01","212446.00"
2351,8,2,"2017-12-01","34246.00"
2352,8,9,"2017-12-01","5066.00"
2353,2,8,"2017-12-01","470151.00"
2354,2,2,"2017-12-01","45344.00"
2355,2,9,"2017-12-01","3858.00"
2356,1,8,"2017-12-01","491868.00"
2357,1,2,"2017-12-01","41297.00"
2358,1,9,"2017-12-01","4335.00"
2359,6,8,"2017-12-01","364166.00"
2360,6,2,"2017-12-01","36509.00"
2361,6,9,"2017-12-01","4282.00"
2362,7,8,"2017-12-01","362301.00"
2363,7,2,"2017-12-01","43152.00"
2364,7,9,"2017-12-01","3663.00"
2365,9,8,"2017-12-01","494593.00"
2366,9,2,"2017-12-01","26755.00"
2367,9,9,"2017-12-01","5415.00"
2368,3,8,"2017-12-01","342740.00"
2369,3,2,"2017-12-01","27683.00"
2370,3,9,"2017-12-01","4881.00"
2371,5,8,"2017-12-01","216605.00"
2372,5,2,"2017-12-01","50862.00"
2373,5,9,"2017-12-01","4171.00"
2374,4,8,"2017-12-01","251507.00"
2375,4,2,"2017-12-01","37589.00"
2376,4,9,"2017-12-01","3666.00"
2377,10,8,"2018-01-01","464783.00"
2378,10,3,"2018-01-01","55215.00"
2379,10,1,"2018-01-01","4309.00"
2380,11,8,"2018-01-01","456404.00"
2381,11,3,"2018-01-01","53903.00"
2382,11,1,"2018-01-01","4130.00"
2383,8,8,"2018-01-01","207228.00"
2384,8,3,"2018-01-01","32793.00"
2385,8,1,"2018-01-01","4910.00"
2386,2,8,"2018-01-01","207659.00"
2387,2,3,"2018-01-01","34506.00"
2388,2,1,"2018-01-01","3381.00"
2389,1,8,"2018-01-01","286626.00"
2390,1,3,"2018-01-01","54471.00"
2391,1,1,"2018-01-01","5335.00"
2392,6,8,"2018-01-01","282898.00"
2393,6,3,"2018-01-01","28800.00"
2394,6,1,"2018-01-01","5016.00"
2395,7,8,"2018-01-01","409029.00"
2396,7,3,"2018-01-01","25906.00"
2397,7,1,"2018-01-01","3496.00"
2398,9,8,"2018-01-01","324668.00"
2399,9,3,"2018-01-01","32620.00"
2400,9,1,"2018-01-01","4997.00"
2401,3,8,"2018-01-01","489189.00"
2402,3,3,"2018-01-01","44220.00"
2403,3,1,"2018-01-01","5442.00"
2404,5,8,"2018-01-01","390659.00"
2405,5,3,"2018-01-01","26116.00"
2406,5,1,"2018-01-01","6262.00"
2407,4,8,"2018-01-01","351476.00"
2408,4,3,"2018-01-01","43525.00"
2409,4,1,"2018-01-01","5149.00"
2410,10,8,"2018-02-01","470804.00"
2411,10,3,"2018-02-01","28002.00"
2412,10,1,"2018-02-01","5705.00"
2413,11,8,"2018-02-01","444563.00"
2414,11,3,"2018-02-01","38619.00"
2415,11,1,"2018-02-01","5406.00"
2416,8,8,"2018-02-01","295720.00"
2417,8,3,"2018-02-01","26153.00"
2418,8,1,"2018-02-01","3550.00"
2419,2,8,"2018-02-01","359388.00"
2420,2,3,"2018-02-01","54179.00"
2421,2,1,"2018-02-01","4668.00"
2422,1,8,"2018-02-01","448275.00"
2423,1,3,"2018-02-01","43190.00"
2424,1,1,"2018-02-01","6334.00"
2425,6,8,"2018-02-01","489440.00"
2426,6,3,"2018-02-01","45556.00"
2427,6,1,"2018-02-01","5656.00"
2428,7,8,"2018-02-01","444066.00"
2429,7,3,"2018-02-01","46082.00"
2430,7,1,"2018-02-01","4524.00"
2431,9,8,"2018-02-01","290750.00"
2432,9,3,"2018-02-01","47509.00"
2433,9,1,"2018-02-01","3947.00"
2434,3,8,"2018-02-01","474855.00"
2435,3,3,"2018-02-01","37918.00"
2436,3,1,"2018-02-01","4553.00"
2437,5,8,"2018-02-01","466199.00"
2438,5,3,"2018-02-01","44258.00"
2439,5,1,"2018-02-01","4803.00"
2440,4,8,"2018-02-01","306692.00"
2441,4,3,"2018-02-01","38885.00"
2442,4,1,"2018-02-01","5249.00"
2443,10,8,"2018-03-01","493939.00"
2444,10,3,"2018-03-01","37293.00"
2445,10,1,"2018-03-01","5989.00"
2446,11,8,"2018-03-01","260066.00"
2447,11,3,"2018-03-01","53365.00"
2448,11,1,"2018-03-01","5347.00"
2449,8,8,"2018-03-01","348507.00"
2450,8,3,"2018-03-01","45601.00"
2451,8,1,"2018-03-01","5400.00"
2452,2,8,"2018-03-01","468032.00"
2453,2,3,"2018-03-01","28289.00"
2454,2,1,"2018-03-01","4207.00"
2455,1,8,"2018-03-01","447729.00"
2456,1,3,"2018-03-01","50335.00"
2457,1,1,"2018-03-01","6135.00"
2458,6,8,"2018-03-01","369648.00"
2459,6,3,"2018-03-01","26230.00"
2460,6,1,"2018-03-01","4631.00"
2461,7,8,"2018-03-01","430897.00"
2462,7,3,"2018-03-01","27402.00"
2463,7,1,"2018-03-01","5062.00"
2464,9,8,"2018-03-01","262459.00"
2465,9,3,"2018-03-01","28042.00"
2466,9,1,"2018-03-01","5203.00"
2467,3,8,"2018-03-01","258158.00"
2468,3,3,"2018-03-01","34519.00"
2469,3,1,"2018-03-01","5548.00"
2470,5,8,"2018-03-01","246123.00"
2471,5,3,"2018-03-01","42440.00"
2472,5,1,"2018-03-01","5522.00"
2473,4,8,"2018-03-01","234598.00"
2474,4,3,"2018-03-01","53252.00"
2475,4,1,"2018-03-01","4577.00"
2476,10,8,"2018-04-01","486795.00"
2477,10,3,"2018-04-01","38407.00"
2478,10,1,"2018-04-01","6387.00"
2479,11,8,"2018-04-01","338447.00"
2480,11,3,"2018-04-01","38527.00"
2481,11,1,"2018-04-01","5671.00"
2482,8,8,"2018-04-01","327042.00"
2483,8,3,"2018-04-01","53935.00"
2484,8,1,"2018-04-01","4717.00"
2485,2,8,"2018-04-01","364306.00"
2486,2,3,"2018-04-01","49276.00"
2487,2,1,"2018-04-01","5636.00"
2488,1,8,"2018-04-01","426801.00"
2489,1,3,"2018-04-01","37271.00"
2490,1,1,"2018-04-01","5766.00"
2491,6,8,"2018-04-01","424005.00"
2492,6,3,"2018-04-01","44684.00"
2493,6,1,"2018-04-01","4380.00"
2494,7,8,"2018-04-01","505586.00"
2495,7,3,"2018-04-01","40545.00"
2496,7,1,"2018-04-01","5985.00"
2497,9,8,"2018-04-01","365468.00"
2498,9,3,"2018-04-01","52106.00"
2499,9,1,"2018-04-01","3872.00"
2500,3,8,"2018-04-01","505186.00"
2501,3,3,"2018-04-01","42330.00"
2502,3,1,"2018-04-01","6195.00"
2503,5,8,"2018-04-01","478824.00"
2504,5,3,"2018-04-01","45451.00"
2505,5,1,"2018-04-01","4136.00"
2506,4,8,"2018-04-01","271351.00"
2507,4,3,"2018-04-01","53800.00"
2508,4,1,"2018-04-01","5856.00"
2509,10,8,"2018-05-01","241272.00"
2510,10,3,"2018-05-01","35861.00"
2511,10,1,"2018-05-01","5323.00"
2512,11,8,"2018-05-01","353209.00"
2513,11,3,"2018-05-01","49063.00"
2514,11,1,"2018-05-01","6062.00"
2515,8,8,"2018-05-01","427516.00"
2516,8,3,"2018-05-01","26348.00"
2517,8,1,"2018-05-01","5400.00"
2518,2,8,"2018-05-01","488363.00"
2519,2,3,"2018-05-01","29206.00"
2520,2,1,"2018-05-01","5048.00"
2521,1,8,"2018-05-01","218038.00"
2522,1,3,"2018-05-01","48891.00"
2523,1,1,"2018-05-01","4011.00"
2524,6,8,"2018-05-01","374627.00"
2525,6,3,"2018-05-01","39937.00"
2526,6,1,"2018-05-01","3581.00"
2527,7,8,"2018-05-01","250198.00"
2528,7,3,"2018-05-01","32336.00"
2529,7,1,"2018-05-01","4760.00"
2530,9,8,"2018-05-01","500394.00"
2531,9,3,"2018-05-01","30591.00"
2532,9,1,"2018-05-01","5355.00"
2533,3,8,"2018-05-01","499220.00"
2534,3,3,"2018-05-01","43927.00"
2535,3,1,"2018-05-01","5258.00"
2536,5,8,"2018-05-01","272987.00"
2537,5,3,"2018-05-01","50930.00"
2538,5,1,"2018-05-01","5073.00"
2539,4,8,"2018-05-01","226717.00"
2540,4,3,"2018-05-01","49713.00"
2541,4,1,"2018-05-01","4774.00"
2542,10,8,"2018-06-01","420627.00"
2543,10,3,"2018-06-01","55665.00"
2544,10,1,"2018-06-01","6358.00"
2545,11,8,"2018-06-01","491078.00"
2546,11,3,"2018-06-01","37307.00"
2547,11,1,"2018-06-01","5159.00"
2548,8,8,"2018-06-01","332617.00"
2549,8,3,"2018-06-01","47224.00"
2550,8,1,"2018-06-01","5071.00"
2551,2,8,"2018-06-01","387708.00"
2552,2,3,"2018-06-01","51817.00"
2553,2,1,"2018-06-01","4664.00"
2554,1,8,"2018-06-01","220166.00"
2555,1,3,"2018-06-01","28002.00"
2556,1,1,"2018-06-01","4294.00"
2557,6,8,"2018-06-01","426479.00"
2558,6,3,"2018-06-01","51301.00"
2559,6,1,"2018-06-01","5146.00"
2560,7,8,"2018-06-01","226591.00"
2561,7,3,"2018-06-01","55774.00"
2562,7,1,"2018-06-01","3909.00"
2563,9,8,"2018-06-01","218795.00"
2564,9,3,"2018-06-01","51116.00"
2565,9,1,"2018-06-01","5664.00"
2566,3,8,"2018-06-01","489487.00"
2567,3,3,"2018-06-01","30838.00"
2568,3,1,"2018-06-01","4076.00"
2569,5,8,"2018-06-01","282075.00"
2570,5,3,"2018-06-01","32325.00"
2571,5,1,"2018-06-01","4868.00"
2572,4,8,"2018-06-01","505757.00"
2573,4,3,"2018-06-01","54232.00"
2574,4,1,"2018-06-01","3894.00"
2575,10,8,"2018-07-01","308872.00"
2576,10,3,"2018-07-01","27574.00"
2577,10,1,"2018-07-01","5099.00"
2578,11,8,"2018-07-01","276989.00"
2579,11,3,"2018-07-01","47635.00"
2580,11,1,"2018-07-01","5559.00"
2581,8,8,"2018-07-01","288098.00"
2582,8,3,"2018-07-01","34208.00"
2583,8,1,"2018-07-01","5773.00"
2584,2,8,"2018-07-01","433696.00"
2585,2,3,"2018-07-01","47436.00"
2586,2,1,"2018-07-01","6089.00"
2587,1,8,"2018-07-01","405977.00"
2588,1,3,"2018-07-01","51630.00"
2589,1,1,"2018-07-01","6005.00"
2590,6,8,"2018-07-01","383653.00"
2591,6,3,"2018-07-01","50413.00"
2592,6,1,"2018-07-01","4130.00"
2593,7,8,"2018-07-01","494754.00"
2594,7,3,"2018-07-01","53082.00"
2595,7,1,"2018-07-01","5678.00"
2596,9,8,"2018-07-01","502045.00"
2597,9,3,"2018-07-01","54714.00"
2598,9,1,"2018-07-01","6471.00"
2599,3,8,"2018-07-01","441239.00"
2600,3,3,"2018-07-01","37720.00"
2601,3,1,"2018-07-01","4650.00"
2602,5,8,"2018-07-01","209930.00"
2603,5,3,"2018-07-01","45551.00"
2604,5,1,"2018-07-01","6668.00"
2605,4,8,"2018-07-01","214789.00"
2606,4,3,"2018-07-01","55133.00"
2607,4,1,"2018-07-01","5227.00"
2608,10,8,"2018-08-01","497647.00"
2609,10,3,"2018-08-01","44195.00"
2610,10,1,"2018-08-01","4107.00"
2611,11,8,"2018-08-01","287796.00"
2612,11,3,"2018-08-01","28967.00"
2613,11,1,"2018-08-01","3996.00"
2614,8,8,"2018-08-01","303920.00"
2615,8,3,"2018-08-01","42135.00"
2616,8,1,"2018-08-01","4099.00"
2617,2,8,"2018-08-01","287172.00"
2618,2,3,"2018-08-01","31595.00"
2619,2,1,"2018-08-01","6144.00"
2620,1,8,"2018-08-01","383208.00"
2621,1,3,"2018-08-01","38249.00"
2622,1,1,"2018-08-01","5700.00"
2623,6,8,"2018-08-01","231719.00"
2624,6,3,"2018-08-01","42088.00"
2625,6,1,"2018-08-01","4777.00"
2626,7,8,"2018-08-01","495985.00"
2627,7,3,"2018-08-01","54285.00"
2628,7,1,"2018-08-01","6561.00"
2629,9,8,"2018-08-01","478891.00"
2630,9,3,"2018-08-01","47605.00"
2631,9,1,"2018-08-01","5065.00"
2632,3,8,"2018-08-01","406070.00"
2633,3,3,"2018-08-01","32296.00"
2634,3,1,"2018-08-01","6729.00"
2635,5,8,"2018-08-01","264964.00"
2636,5,3,"2018-08-01","39041.00"
2637,5,1,"2018-08-01","5507.00"
2638,4,8,"2018-08-01","348732.00"
2639,4,3,"2018-08-01","37989.00"
2640,4,1,"2018-08-01","3937.00"
2641,10,8,"2018-09-01","337972.00"
2642,10,3,"2018-09-01","48414.00"
2643,10,1,"2018-09-01","4600.00"
2644,11,8,"2018-09-01","343041.00"
2645,11,3,"2018-09-01","35897.00"
2646,11,1,"2018-09-01","5964.00"
2647,8,8,"2018-09-01","343770.00"
2648,8,3,"2018-09-01","39232.00"
2649,8,1,"2018-09-01","4765.00"
2650,2,8,"2018-09-01","439946.00"
2651,2,3,"2018-09-01","54626.00"
2652,2,1,"2018-09-01","4333.00"
2653,1,8,"2018-09-01","423928.00"
2654,1,3,"2018-09-01","27309.00"
2655,1,1,"2018-09-01","6677.00"
2656,6,8,"2018-09-01","410320.00"
2657,6,3,"2018-09-01","33666.00"
2658,6,1,"2018-09-01","5651.00"
2659,7,8,"2018-09-01","209588.00"
2660,7,3,"2018-09-01","46242.00"
2661,7,1,"2018-09-01","5682.00"
2662,9,8,"2018-09-01","215356.00"
2663,9,3,"2018-09-01","36477.00"
2664,9,1,"2018-09-01","4617.00"
2665,3,8,"2018-09-01","213394.00"
2666,3,3,"2018-09-01","44717.00"
2667,3,1,"2018-09-01","6658.00"
2668,5,8,"2018-09-01","228928.00"
2669,5,3,"2018-09-01","33863.00"
2670,5,1,"2018-09-01","6367.00"
2671,4,8,"2018-09-01","229638.00"
2672,4,3,"2018-09-01","55009.00"
2673,4,1,"2018-09-01","4967.00"
2674,10,8,"2018-10-01","384357.00"
2675,10,3,"2018-10-01","56530.00"
2676,10,1,"2018-10-01","4690.00"
2677,11,8,"2018-10-01","477890.00"
2678,11,3,"2018-10-01","40897.00"
2679,11,1,"2018-10-01","6293.00"
2680,8,8,"2018-10-01","326333.00"
2681,8,3,"2018-10-01","56329.00"
2682,8,1,"2018-10-01","5945.00"
2683,2,8,"2018-10-01","469359.00"
2684,2,3,"2018-10-01","55647.00"
2685,2,1,"2018-10-01","4064.00"
2686,1,8,"2018-10-01","213170.00"
2687,1,3,"2018-10-01","32700.00"
2688,1,1,"2018-10-01","6298.00"
2689,6,8,"2018-10-01","356934.00"
2690,6,3,"2018-10-01","40147.00"
2691,6,1,"2018-10-01","4336.00"
2692,7,8,"2018-10-01","465714.00"
2693,7,3,"2018-10-01","51671.00"
2694,7,1,"2018-10-01","5390.00"
2695,9,8,"2018-10-01","209183.00"
2696,9,3,"2018-10-01","51132.00"
2697,9,1,"2018-10-01","4090.00"
2698,3,8,"2018-10-01","327888.00"
2699,3,3,"2018-10-01","35833.00"
2700,3,1,"2018-10-01","5198.00"
2701,5,8,"2018-10-01","213906.00"
2702,5,3,"2018-10-01","49976.00"
2703,5,1,"2018-10-01","6272.00"
2704,4,8,"2018-10-01","326049.00"
2705,4,3,"2018-10-01","49572.00"
2706,4,1,"2018-10-01","5974.00"
